"brand","title","stars","price","price/currency","price/value","url"
"Dell","Dell G15-5521 Gaming Laptop,Intel Core i9-12900H Processor/ 16GB DDR5/ 1TB SSD/NVIDIA RTX 3070 Ti (8GB GDDR6)/ 15.6"" (39.62cm) QHD WVA AG 240 Hz 400 nits/Windows 11+ MSO'21/ Obsidian Black/ 2.81kg","3.6",,"₹","164499","https://www.amazon.in/dp/B0BHYQF226"
"Dell","Dell Inspiron 7425 2in1 Touch Laptop, AMD Ryzen 5-5625U, Win11 + MSO'21, 8GB GDDR4, 512GB SSD, 14"" (35.56cm) FHD Touch 250 nits, Active Pen, Backlit KB + FPR, 15 Month McAfee, 1.7Kgs","4.5",,"₹","71990","https://www.amazon.in/dp/B09VH4B61D"
"Dell","Dell Inspiron 3511 Laptop, Intel i3-1115G4, 8GB, 256GB SSD, 15.6"" 39.62Cms FHD WVA AG, Windows 11 + Office 21, Carbon Black, 1.8Kgs (D560815WIN9B)","3.2",,"₹","36990","https://www.amazon.in/dp/B0B5H5CRWP"
"Dell","Dell G15-5525 Gaming Laptop, AMD R9-6900HX, 16GB DDR5, 1TB SSD, NVIDIA RTX 3060 (6GB GDDR6), 15.6"" (39.62Cms) FHD WVA AG, 165 Hz 300 nits, Win 11+ MSO'21, Phantom Grey (D560896WIN9S, 2.51Kgs)","1",,"₹","104990","https://www.amazon.in/dp/B0BHYR23GR"
"Dell","Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor/ 8GB/ 512GB/ 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits Display/Win 11 + MSO'21/15 Month McAfee/Backlit KB + FPR/Platinum Silver/ 1.63kg","3",,"₹","56990","https://www.amazon.in/dp/B0C9F2KTZ7"
"Dell","Dell Alienware m15 R7 Gaming Laptop, Intel Core i7-12700H Processor/16GB/512GB/NVIDIA RTX 3060 (6GB GDDR6)/15.6"" (39.62cm) FHD 165 Hz/Win 11 + MSO'21/15 Months McAfee/Dark Side of The Moon/2.69kg",,,"₹","149990","https://www.amazon.in/dp/B0C6L5YHP2"
"Dell","(Refurbished) Dell Latitude E5470 Intel Core i5 6th Gen.6200u Processor 14.1 Inches HD Screen Notebook Computer (8 GB Ram & 256 GB SSD, Windows 10 Pro, 1.71Kg)","3.4",,"₹","18489","https://www.amazon.in/dp/B094CBQ32N"
"Dell","Dell Inspiron 5330 Laptop, Intel Evo Platform Powered by Intel Core i5-1340P Processor/16GB LP DDR5/1TB SSD/13.3"" (33.78cm) QHD+ 300 nits/Win 11 + MSO'21/15 Month McAfee/Platinum Silver/1.24kg","3.5",,"₹","86990","https://www.amazon.in/dp/B0CCSR3Z1P"
"Dell","Dell Alienware x14 R2 Gaming Laptop, Intel Core i7-13620H/32GB/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/14'' (35.56Cms) QHD+ 165Hz, 3ms, 300nits/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.08Kgs","5",,"₹","226799","https://www.amazon.in/dp/B0C4ZP6QX5"
"Dell","Dell G15-5530 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/512GB SSD/NVIDIA RTX 4060, 8GB GDDR6/15.6"" (39.62cm) FHD 165Hz, 3ms sRGB-100%/Win 11 + MSO'21+ McAfee 15 Month/Quantum White/ 2.65kg",,,"₹","143999","https://www.amazon.in/dp/B0C4Z9PG5K"
"Dell","Dell Inspiron 5330, Intel Evo Platform Powered by Intel Core i7-1360P Processor/ 16GB LP DDR5/ 512GB SSD/13.3"" (33.78cm) QHD+ 16:10 Aspect Ratio/Backlit KB/ 15 Month McAfee/Platinum Silver/ 1.24kg","3.6",,"₹","94990","https://www.amazon.in/dp/B0CBKVYKLS"
"Dell","Dell Inspiron 3525 Laptop,R5-5625U,8Gb Ddr4,512Gb Ssd,Radeon Graphics,15.6"" (39.62Cms) Fhd Wva Ag,120Hz 250 Nits,Win 11+ Mso'21,Carbon Black (D560863Win9B,1.68Kgs),AMD","5",,"₹","43490","https://www.amazon.in/dp/B0BHYQZPLD"
"Dell","Dell 14 Laptop, Intel Core 12th Generation i3-1215U/ 8GB/ 512GB SSD/ 14.0""(35.56cm) FHD with Comfort View/Windows 11 + MSO'21/15 Month McAfee/Dark Silver/Spill-Resistant Keyboard/ 1.48kg","3.9",,"₹","38990","https://www.amazon.in/dp/B0BQJ9HZPP"
"Dell","Dell 14 Laptop, Intel 12th Gen Core i3-1215U Processor/ 8GB DDR4 & 512GB SSD/ 14.0"" (35.56cm) FHD Display with Comfort View/Spill-Resistant Keyboard/ Windows11+MSO'21/15 Month McAfee/Black/ 1.48kg","3.9",,"₹","38990","https://www.amazon.in/dp/B0BQJ68HHC"
"Dell","(Refurbished) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 8 GB Ram & 512 GB SSD, 14.1 inches Full HD Screen Notebook Computer Windows 10 Pro","3.6",,"₹","25499","https://www.amazon.in/dp/B091M4P11C"
"Dell","Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB/ 1TB+256GB SSD/15.6""(39.62cm) FHD with Comfort View, Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Black Color/ 1.69kg","3.4",,"₹","45990","https://www.amazon.in/dp/B0C2HVX9W9"
"Dell","Dell New 2022 Inspiron 3511 NB || Intel Core i3-11th Gen || 8 GB Ram || 1TB HDD+256GB SSD || Windows 11 Home+Office 2021 || FHD Display || Black Color|| 1 Yr Warranty","3.5",,"₹","40400","https://www.amazon.in/dp/B09J1PMVQZ"
"Dell","Dell G16-7630 Gaming Laptop, Intel Core i9-13900HX Processor/16GB/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/16 (40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Metallic Nightshade/2.87kg","1",,"₹","187490","https://www.amazon.in/dp/B0C4ZH76WC"
"Dell","(Renewed) Dell Latitude E5440 14 Inch (35.56 cms) Laptop ( Intel Core i5 4th Gen, 8GB, 128 SSD, Windows 10 Pro, Intel HD Graphics 3000, Dark Gray, 1.90 Kg)","3.4",,"₹","15298","https://www.amazon.in/dp/B071X5CVWP"
"Dell","Dell Inspiron 5425 Laptop, AMD Ryzen R7-5825U/16GB DDR4/512GB SSD/14.0"" (35.56cm) FHD+ WVA AG 250 nits with Comfortview/Backlit KB/Win 11 + MSO'21 + 15 Month McAfee/Platinum Silver/1.54kg","1",,"₹","67990","https://www.amazon.in/dp/B0CBKX6QFD"
"Dell","Dell G16-7630 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/1TB SSD/NVIDIA RTX 4060, 8GB GDDR6/16 (40.64Cm) QHD+ 165Hz, 3ms, sRGB-100%/Win 11+MSO'21+McAfee 15 Month/Quantum White/2.87kg",,,"₹","157199","https://www.amazon.in/dp/B0C4ZYTZTN"
"Dell","Dell 14 Laptop, Intel Core i5-1235U Processor/ 8GB/ 512GB SSD/ 14.0""(35.56cm) FHD with Comfortview/Windows 11 + MSO'21/ McAfee 15 Months/Spill-Resistant Keyboard/Black Color/ 1.48kg","2.7",,"₹","56990","https://www.amazon.in/dp/B0BQJ4JSDN"
"Dell","Dell Inspiron 7430 2in1 Touch Laptop, Intel Core i5-1335U Processor/8GBLP DDR5/ 512GB SSD/ 14.0"" (35.56cm) FHD+ 16:10 Aspect Ratio/Active Pen/ Win11 + MSO'21/ McAfee 15 Months/Platinum Silver/ 1.58kg","4.4",,"₹","72990","https://www.amazon.in/dp/B0C1Z88WWP"
"Dell","Dell Vostro 3525 Laptop, AMD Ryzen 5-5500U Processor/ 8GB/ 512GB SSD/ 15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border Display/ Win11 + MSO'21/15 Month McAfee/Black/ 1.83kg","4.2",,"₹","42990","https://www.amazon.in/dp/B0CCSS93DW"
"Dell","Dell Vostro 3425 Metal Laptop, Ryzen 5-5625U, 16GB, 512GB, 14.0"" (35.56CMs) FHD WVA AG 250 nits, Backlit KB + FPR, Win 11 + MSO'21, 15 Month McAfee, Dark Silver, 1.48kg",,,"₹","59490","https://www.amazon.in/dp/B0BYD6W6Z1"
